"","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"24","43_73_4_27",0.843956043956032,0.982908945473941,4,27,12,18,"73",0,0.88821
"25","44_74_4_27",0.210989010989003,0.864540337711058,4,27,12,20,"74",0,0.8872231
"26","45_75_4_27",0.714285714285708,0.990249847653868,4,27,12,23,"75",0,0.8872231
"27","46_76_4_27",0.345054945054939,0.955202480139507,4,27,12,25,"76",0,0.8872231
"28","47_77_4_27",1.82857142857141,0.99603441825664,4,27,12,28,"77",0,0.8872231
"29","48_78_4_27",0.907692307692294,0.989121169068402,4,27,12,30,"78",0,0.8872231
"30","49_109_4_27",0.34725274725274,0.923224852071004,4,27,12,34,"109",0,0.8872231
"31","50_110_4_27",0.0879120879120846,0.473372781065076,4,27,12,37,"110",0,0.8872231
"32","51_111_4_27",0.364835164835152,0.89817470664927,4,27,12,39,"111",0,0.8872231
"33","52_112_4_27",0.083516483516483,0.326696832579184,4,27,12,41,"112",0,0.8872231
"34","53_113_4_27",1.16043956043955,0.995586029569315,4,27,12,44,"113",0,0.8872231
"35","54_114_4_27",8.55164835164834,0.948789766526322,4,27,12,46,"114",0,0.88821
"36","55_121_4_27",1.12307692307691,0.995106800556392,4,27,12,51,"121",0,0.88821
"37","56_122_4_27",-11.4901098901099,0.169407341716353,4,27,12,53,"122",0,0.8872231
"38","57_123_4_27",1.4043956043956,0.993808185170311,4,27,12,55,"123",0,0.8872231
"39","58_124_4_27",0.325274725274712,0.936068376068378,4,27,12,58,"124",0,0.88821
"40","59_125_4_27",0.637362637362629,0.974281742354032,4,27,13,0,"125",0,0.88821
"41","60_126_4_27",0.560439560439554,0.965120593692023,4,27,13,2,"126",0,0.88821
"42","61_1_4_27",0.358241758241752,0.961773755656107,4,27,15,7,"1",0,0.88821
"43","62_2_4_27",1.70769230769229,0.997330447926388,4,27,15,10,"2",0,0.88821
"44","63_3_4_27",0.665934065934066,0.985656771700038,4,27,15,12,"3",0,0.88821
"45","64_4_4_27",0.0879120879120874,0.615384615384609,4,27,15,15,"4",0,0.88821
"46","65_5_4_27",2.25274725274725,0.99916310431239,4,27,15,21,"5",0,0.88821
"47","66_6_4_27",0.595604395604391,0.966519707837075,4,27,15,24,"6",0,0.88821
"48","67_37_4_27",0.542857142857134,0.919294809010777,4,27,15,27,"37",0,0.8872231
"49","68_38_4_27",0.628571428571419,0.96207951070336,4,27,15,29,"38",0,0.8872231
"50","69_39_4_27",0.443956043956045,0.939751266697375,4,27,15,32,"39",0,0.88821
"51","70_40_4_27",0.883516483516479,0.989735423811856,4,27,15,34,"40",0,0.88821
"52","71_41_4_27",2.47692307692307,0.997725103591839,4,27,15,36,"41",0,0.8872231
"53","72_42_4_27",1.15164835164835,0.993472754902671,4,27,15,39,"42",0,0.88821
"54","73_NA_4_27",0.918681318681315,0.992637200318145,4,27,15,42,"NA",0,0.8872231
"55","74_NA_4_27",0.193406593406599,0.726454033771093,4,27,15,44,"NA",0,0.8872231
"56","75_NA_4_27",0.901098901098893,0.994674556213019,4,27,15,46,"NA",0,0.8872231
"57","76_NA_4_27",0.22857142857142,0.866666666666655,4,27,15,49,"NA",0,0.8872231
"58","77_NA_4_27",0.718681318681312,0.988024948024946,4,27,15,50,"NA",0,0.8872231
"59","78_NA_4_27",0.751648351648342,0.990884445950527,4,27,15,53,"NA",0,0.8872231
"60","79_NA_4_27",-0.115763546798031,0.353559424516728,4,27,15,59,"NA",0,0.8872231
"61","80_NA_4_27",0.0989010989010904,0.635792778649905,4,27,16,4,"NA",0,0.8872231
"62","81_NA_4_27",0.224175824175812,0.851391162029464,4,27,16,6,"NA",0,0.8872231
"63","82_NA_4_27",0.169230769230758,0.707096004770453,4,27,16,8,"NA",0,0.88821
"64","83_NA_4_27",0.654945054945053,0.967574634996731,4,27,16,10,"NA",0,0.8872231
"65","84_NA_4_27",5.95384615384615,0.972888905681088,4,27,16,11,"NA",0,0.8872231
"66","85_NA_4_27",0.870329670329671,0.99037514209928,4,27,16,15,"NA",0,0.88821
"67","86_NA_4_27",0.189010989010977,0.862004662004689,4,27,16,17,"NA",0,0.88821
"68","87_NA_4_27",1.18461538461538,0.990373110160391,4,27,16,31,"NA",0,0.88821
"69","88_NA_4_27",0.195604395604396,0.658711018711023,4,27,16,33,"NA",0,0.88821
"70","89_NA_4_27",0.0725274725274502,0.129874776386429,4,27,16,35,"NA",0,0.8891969
