;data_format;date;time;egmplotcode;RecNo;CO2 Ref;Atm_press;Flow_rate;H2O;H2O_temp;O2;Cod_err;Out_vltg;PAR;Tsoil;Tair;RH;...18;...19;...20;...21;...22;Day;Month;Hour;Min;Ap_code;sample_code;Data;Plot;Round;Sample_code1;Sample_code2
5906;M5;29/04/2022;11:56:36;291;12950;467;894.5;378;0;0;0;0;0;0;0;0;0;25;4;17;0.2746;0.4562;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5907;M5;29/04/2022;11:56:37;291;12951;467;894.5;379;0;0;0;0;0;0;0;0;0;25;4;18;0.2691;0.4024;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5908;M5;29/04/2022;11:56:38;291;12952;467;894.5;378;0;0;0;0;0;0;0;0;0;25;4;19;0.2709;0.3516;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5909;M5;29/04/2022;11:56:39;291;12953;468;894.5;378;0;0;0;0;0;0;0;0;0;25;5;20;0.2798;0.3008;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5910;M5;29/04/2022;11:56:40;291;12954;468;894.5;378;0;0;0;0;0;0;0;0;0;25;5;21;0.2867;0.2744;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5911;M5;29/04/2022;11:56:41;291;12955;468;894.5;378;0;0;0;0;0;0;0;0;0;25;5;22;0.2895;0.2693;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5912;M5;29/04/2022;11:56:42;291;12956;468;894.5;378;0;0;0;0;0;0;0;0;0;25;5;23;0.2887;0.2771;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5913;M5;29/04/2022;11:56:43;291;12957;469;894.5;378;0;0;0;0;0;0;0;0;0;25;5;24;0.2862;0.2875;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5914;M5;29/04/2022;11:56:44;291;12958;469;894.5;378;0;0;0;0;0;0;0;0;0;25;6;25;0.2845;0.2925;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5915;M5;29/04/2022;11:56:45;291;12959;469;894.5;378;0;0;0;0;0;0;0;0;0;25;6;26;0.2823;0.2981;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5916;M5;29/04/2022;11:56:46;291;12960;469;894.5;378;0;0;0;0;0;0;0;0;0;25;6;27;0.2814;0.2976;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5917;M5;29/04/2022;11:56:47;291;12961;470;894.5;377;0;0;0;0;0;0;0;0;0;25;6;28;0.2828;0.2901;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5918;M5;29/04/2022;11:56:48;291;12962;470;894.5;378;0;0;0;0;0;0;0;0;0;25;7;29;0.2857;0.2791;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5919;M5;29/04/2022;11:56:49;291;12963;470;894.5;377;0;0;0;0;0;0;0;0;0;25;7;30;0.2889;0.2694;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5920;M5;29/04/2022;11:56:50;291;12964;471;894.5;377;0;0;0;0;0;0;0;0;0;25;7;31;0.2936;0.2569;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5921;M5;29/04/2022;11:56:51;291;12965;471;894.5;378;0;0;0;0;0;0;0;0;0;25;8;32;0.2998;0.2418;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5922;M5;29/04/2022;11:56:52;291;12966;472;894.5;377;0;0;0;0;0;0;0;0;0;25;8;33;0.306;0.2296;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5923;M5;29/04/2022;11:56:53;291;12967;472;894.5;377;0;0;0;21;0;0;0;0;0;25;9;34;0.3116;0.2216;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5924;M5;29/04/2022;11:56:54;291;12968;472;894.5;378;0;0;0;21;0;0;0;0;0;25;9;35;0.3185;0.2107;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5925;M5;29/04/2022;11:56:55;291;12969;473;894.5;378;0;0;0;21;0;0;0;0;0;25;10;36;0.3254;0.2016;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5926;M5;29/04/2022;11:56:56;291;12970;473;894.5;377;0;0;0;21;0;0;0;0;0;25;10;37;0.3318;0.196;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5927;M5;29/04/2022;11:56:57;291;12971;474;894.5;378;0;0;0;21;0;0;0;0;0;25;10;38;0.3374;0.194;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5928;M5;29/04/2022;11:56:58;291;12972;474;894.5;378;0;0;0;21;0;0;0;0;0;25;11;39;0.3425;0.194;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5929;M5;29/04/2022;11:56:59;291;12973;474;894.5;378;0;0;0;21;0;0;0;0;0;25;11;40;0.3465;0.1981;29;4;11;56;2;333;29/04/2022;6;NA;333;NA
5930;M5;29/04/2022;11:57:00;291;12974;474;894.5;378;0;0;0;21;0;0;0;0;0;25;11;41;0.3497;0.2044;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5931;M5;29/04/2022;11:57:01;291;12975;475;894.5;377;0;0;0;21;0;0;0;0;0;25;12;42;0.3534;0.2079;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5932;M5;29/04/2022;11:57:02;291;12976;475;894.5;377;0;0;0;21;0;0;0;0;0;25;12;43;0.3573;0.21;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5933;M5;29/04/2022;11:57:03;291;12977;476;894.5;378;0;0;0;21;0;0;0;0;0;25;12;44;0.361;0.2128;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5934;M5;29/04/2022;11:57:04;291;12978;476;894.5;378;0;0;0;21;0;0;0;0;0;25;13;45;0.3639;0.218;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5935;M5;29/04/2022;11:57:05;291;12979;476;894.5;378;0;0;0;21;0;0;0;0;0;25;13;46;0.3668;0.2226;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5936;M5;29/04/2022;11:57:06;291;12980;477;894.5;379;0;0;0;21;0;0;0;0;0;25;13;47;0.3691;0.2289;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5937;M5;29/04/2022;11:57:07;291;12981;477;894.5;378;0;0;0;21;0;0;0;0;0;25;14;48;0.3706;0.2373;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5938;M5;29/04/2022;11:57:08;291;12982;477;894.5;378;0;0;0;21;0;0;0;0;0;25;14;49;0.3716;0.2466;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5939;M5;29/04/2022;11:57:09;291;12983;478;894.5;378;0;0;0;21;0;0;0;0;0;25;14;50;0.3729;0.2535;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5940;M5;29/04/2022;11:57:10;291;12984;478;894.5;378;0;0;0;21;0;0;0;0;0;25;15;51;0.3745;0.2583;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5941;M5;29/04/2022;11:57:11;291;12985;478;894.5;378;0;0;0;21;0;0;0;0;0;25;15;52;0.3764;0.2618;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5942;M5;29/04/2022;11:57:12;291;12986;479;894.5;378;0;0;0;21;0;0;0;0;0;25;16;53;0.3784;0.2644;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5943;M5;29/04/2022;11:57:13;291;12987;479;894.5;378;0;0;0;21;0;0;0;0;0;25;16;54;0.3813;0.2636;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5944;M5;29/04/2022;11:57:14;291;12988;480;894.5;378;0;0;0;21;0;0;0;0;0;25;17;55;0.3851;0.2594;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5945;M5;29/04/2022;11:57:15;291;12989;481;894.5;377;0;0;0;21;0;0;0;0;0;25;18;56;0.3895;0.2534;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5946;M5;29/04/2022;11:57:16;291;12990;481;894.5;377;0;0;0;21;0;0;0;0;0;25;18;57;0.3938;0.2485;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5947;M5;29/04/2022;11:57:17;291;12991;482;894.5;377;0;0;0;21;0;0;0;0;0;25;18;58;0.3977;0.2457;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5948;M5;29/04/2022;11:57:18;291;12992;482;894.5;377;0;0;0;21;0;0;0;0;0;25;19;59;0.4008;0.2459;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5949;M5;29/04/2022;11:57:19;291;12993;482;894.5;377;0;0;0;21;0;0;0;0;0;25;19;60;0.4032;0.2486;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5950;M5;29/04/2022;11:57:20;291;12994;482;894.5;377;0;0;0;20;0;0;0;0;0;25;19;60;0.4032;0.2486;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5951;M5;29/04/2022;11:57:21;291;12995;483;894.5;378;0;0;0;20;0;0;0;0;0;25;19;60;0.4032;0.2486;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5952;M5;29/04/2022;11:57:22;291;12996;484;894.5;377;0;0;0;20;0;0;0;0;0;25;19;60;0.4032;0.2486;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5953;R5;29/04/2022;11:57:19;291;12993;482;894.5;377;0;0;0;21;0;0;0;0;0;25;19;60;0.4032;0.2486;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5954;End;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5955;M3;29/04/2022;11:57:27;291;13001;486;894.5;377;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;57;2;333;29/04/2022;6;NA;333;NA
5956;M3;29/04/2022;11:57:32;292;13006;488;894.5;376;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;57;2;340;29/04/2022;6;NA;340;NA
5957;M3;29/04/2022;11:57:37;292;13011;490;894.5;377;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;57;2;340;29/04/2022;6;NA;340;NA
5958;M3;29/04/2022;11:57:42;292;13016;484;894.5;377;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;57;2;340;29/04/2022;6;NA;340;NA
5959;M3;29/04/2022;11:57:47;292;13021;484;894.5;377;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;57;2;340;29/04/2022;6;NA;340;NA
5960;M3;29/04/2022;11:57:52;292;13026;519;894.5;377;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;57;2;340;29/04/2022;6;NA;340;NA
5961;M3;29/04/2022;11:57:57;292;13031;531;894.5;377;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;57;2;340;29/04/2022;6;NA;340;NA
5962;M3;29/04/2022;11:58:02;292;13036;506;894.5;378;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5963;M3;29/04/2022;11:58:07;292;13041;511;894.5;376;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5964;Start;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5965;M5;29/04/2022;11:58:09;292;13043;516;894.5;376;0;0;0;0;0;0;0;0;0;20;3;1;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5966;M5;29/04/2022;11:58:10;292;13044;518;894.5;377;0;0;0;0;0;0;0;0;0;20;5;2;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5967;M5;29/04/2022;11:58:11;292;13045;520;894.5;376;0;0;0;0;0;0;0;0;0;20;7;3;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5968;M5;29/04/2022;11:58:12;292;13046;523;894.5;376;0;0;0;0;0;0;0;0;0;20;9;4;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5969;M5;29/04/2022;11:58:13;292;13047;525;894.5;376;0;0;0;0;0;0;0;0;0;20;12;5;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5970;M5;29/04/2022;11:58:14;292;13048;527;894.5;376;0;0;0;0;0;0;0;0;0;20;13;6;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5971;M5;29/04/2022;11:58:15;292;13049;528;894.5;376;0;0;0;0;0;0;0;0;0;20;15;7;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5972;M5;29/04/2022;11:58:16;292;13050;530;894.5;377;0;0;0;0;0;0;0;0;0;20;17;8;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5973;M5;29/04/2022;11:58:17;292;13051;532;894.5;377;0;0;0;0;0;0;0;0;0;20;18;9;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5974;M5;29/04/2022;11:58:18;292;13052;533;894.5;376;0;0;0;0;0;0;0;0;0;25;20;10;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5975;M5;29/04/2022;11:58:19;292;13053;534;894.5;376;0;0;0;0;0;0;0;0;0;25;21;11;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5976;M5;29/04/2022;11:58:20;292;13054;536;894.5;376;0;0;0;0;0;0;0;0;0;25;23;12;0;0;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5977;M5;29/04/2022;11:58:21;292;13055;537;894.5;376;0;0;0;0;0;0;0;0;0;25;24;13;1.793;1.7201;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5978;M5;29/04/2022;11:58:22;292;13056;539;894.5;377;0;0;0;0;0;0;0;0;0;25;26;14;1.8202;1.7147;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5979;M5;29/04/2022;11:58:23;292;13057;541;894.5;377;0;0;0;0;0;0;0;0;0;25;27;15;1.835;1.7392;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5980;M5;29/04/2022;11:58:24;292;13058;542;894.5;376;0;0;0;0;0;0;0;0;0;25;29;16;1.8413;1.7694;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5981;M5;29/04/2022;11:58:25;292;13059;544;894.5;376;0;0;0;0;0;0;0;0;0;25;31;17;1.8493;1.7791;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5982;M5;29/04/2022;11:58:26;292;13060;545;894.5;376;0;0;0;0;0;0;0;0;0;25;32;18;1.8429;1.8225;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5983;M5;29/04/2022;11:58:27;292;13061;547;894.5;377;0;0;0;0;0;0;0;0;0;25;33;19;1.8319;1.8598;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5984;M5;29/04/2022;11:58:28;292;13062;548;894.5;377;0;0;0;0;0;0;0;0;0;25;35;20;1.8167;1.8941;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5985;M5;29/04/2022;11:58:29;292;13063;549;894.5;376;0;0;0;0;0;0;0;0;0;25;36;21;1.8009;1.9178;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5986;M5;29/04/2022;11:58:30;292;13064;551;894.5;377;0;0;0;0;0;0;0;0;0;25;37;22;1.7787;1.9525;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5987;M5;29/04/2022;11:58:31;292;13065;552;894.5;377;0;0;0;0;0;0;0;0;0;25;39;23;1.7591;1.9682;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5988;M5;29/04/2022;11:58:32;292;13066;553;894.5;376;0;0;0;0;0;0;0;0;0;25;40;24;1.7385;1.9824;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5989;M5;29/04/2022;11:58:33;292;13067;554;894.5;376;0;0;0;0;0;0;0;0;0;25;41;25;1.7148;2.0024;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5990;M5;29/04/2022;11:58:34;292;13068;555;894.5;376;0;0;0;0;0;0;0;0;0;25;42;26;1.6896;2.0217;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5991;M5;29/04/2022;11:58:35;292;13069;556;894.5;376;0;0;0;0;0;0;0;0;0;25;43;27;1.6684;2.0231;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5992;M5;29/04/2022;11:58:36;292;13070;558;894.5;376;0;0;0;0;0;0;0;0;0;25;45;28;1.6525;2.0067;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5993;M5;29/04/2022;11:58:37;292;13071;559;894.5;377;0;0;0;0;0;0;0;0;0;25;46;29;1.6419;1.9767;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5994;M5;29/04/2022;11:58:38;292;13072;561;894.5;376;0;0;0;0;0;0;0;0;0;25;48;30;1.6352;1.9399;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5995;M5;29/04/2022;11:58:39;292;13073;562;894.5;376;0;0;0;0;0;0;0;0;0;25;49;31;1.631;1.9026;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5996;M5;29/04/2022;11:58:40;292;13074;563;894.5;376;0;0;0;0;0;0;0;0;0;25;50;32;1.6251;1.8789;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5997;M5;29/04/2022;11:58:41;292;13075;564;894.5;377;0;0;0;0;0;0;0;0;0;25;51;33;1.6167;1.8681;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5998;M5;29/04/2022;11:58:42;292;13076;565;894.5;378;0;0;0;0;0;0;0;0;0;25;52;34;1.607;1.8637;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
5999;M5;29/04/2022;11:58:43;292;13077;567;894.5;378;0;0;0;0;0;0;0;0;0;25;54;35;1.5996;1.8527;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6000;M5;29/04/2022;11:58:44;292;13078;568;894.5;377;0;0;0;0;0;0;0;0;0;25;55;36;1.5943;1.8356;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6001;M5;29/04/2022;11:58:45;292;13079;570;894.5;377;0;0;0;0;0;0;0;0;0;25;56;37;1.5894;1.8204;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6002;M5;29/04/2022;11:58:46;292;13080;571;894.5;377;0;0;0;0;0;0;0;0;0;25;58;38;1.5837;1.8103;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6003;M5;29/04/2022;11:58:47;292;13081;572;894.5;378;0;0;0;0;0;0;0;0;0;25;59;39;1.5777;1.8028;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6004;M5;29/04/2022;11:58:48;292;13082;573;894.5;378;0;0;0;0;0;0;0;0;0;25;60;40;1.5722;1.7951;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6005;M5;29/04/2022;11:58:49;292;13083;574;894.5;377;0;0;0;0;0;0;0;0;0;25;61;41;1.5666;1.7882;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6006;M5;29/04/2022;11:58:50;292;13084;575;894.5;377;0;0;0;0;0;0;0;0;0;25;62;42;1.5602;1.7859;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6007;M5;29/04/2022;11:58:51;292;13085;577;894.5;377;0;0;0;0;0;0;0;0;0;25;63;43;1.5544;1.7814;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6008;M5;29/04/2022;11:58:52;292;13086;578;894.5;377;0;0;0;0;0;0;0;0;0;25;65;44;1.5506;1.7703;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6009;M5;29/04/2022;11:58:53;292;13087;579;894.5;377;0;0;0;0;0;0;0;0;0;25;66;45;1.5477;1.7573;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6010;M5;29/04/2022;11:58:54;292;13088;581;894.5;377;0;0;0;0;0;0;0;0;0;25;67;46;1.5446;1.7469;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6011;M5;29/04/2022;11:58:55;292;13089;582;894.5;377;0;0;0;0;0;0;0;0;0;25;68;47;1.5406;1.7411;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6012;M5;29/04/2022;11:58:56;292;13090;583;894.5;377;0;0;0;0;0;0;0;0;0;25;70;48;1.5364;1.7367;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6013;M5;29/04/2022;11:58:57;292;13091;584;894.5;377;0;0;0;0;0;0;0;0;0;25;71;49;1.5319;1.7338;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6014;M5;29/04/2022;11:58:58;292;13092;585;894.5;377;0;0;0;0;0;0;0;0;0;25;72;50;1.5273;1.7317;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6015;M5;29/04/2022;11:58:59;292;13093;586;894.5;377;0;0;0;0;0;0;0;0;0;25;73;51;1.5229;1.729;29;4;11;58;2;340;29/04/2022;6;NA;340;NA
6016;M5;29/04/2022;11:59:00;292;13094;587;894.5;377;0;0;0;0;0;0;0;0;0;25;74;52;1.5189;1.7254;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6017;M5;29/04/2022;11:59:01;292;13095;588;894.5;376;0;0;0;0;0;0;0;0;0;25;75;53;1.5148;1.7225;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6018;M5;29/04/2022;11:59:02;292;13096;590;894.5;376;0;0;0;0;0;0;0;0;0;25;76;54;1.5106;1.7201;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6019;M5;29/04/2022;11:59:03;292;13097;591;894.5;377;0;0;0;0;0;0;0;0;0;25;77;55;1.5064;1.718;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6020;M5;29/04/2022;11:59:04;292;13098;592;894.5;377;0;0;0;0;0;0;0;0;0;25;79;56;1.503;1.7133;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6021;M5;29/04/2022;11:59:05;292;13099;593;894.5;376;0;0;0;0;0;0;0;0;0;25;80;57;1.4997;1.7086;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6022;M5;29/04/2022;11:59:06;292;13100;594;894.5;376;0;0;0;0;0;0;0;0;0;25;81;58;1.4961;1.7055;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6023;M5;29/04/2022;11:59:07;292;13101;595;894.5;377;0;0;0;0;0;0;0;0;0;25;82;59;1.4924;1.7028;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6024;M5;29/04/2022;11:59:08;292;13102;596;894.5;377;0;0;0;0;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6025;M5;29/04/2022;11:59:09;292;13103;598;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6026;M5;29/04/2022;11:59:10;292;13104;599;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6027;M5;29/04/2022;11:59:11;292;13105;600;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6028;M5;29/04/2022;11:59:12;292;13106;601;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6029;M5;29/04/2022;11:59:13;292;13107;602;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6030;M5;29/04/2022;11:59:14;292;13108;603;894.5;376;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6031;M5;29/04/2022;11:59:15;292;13109;604;894.5;376;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6032;M5;29/04/2022;11:59:16;292;13110;605;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6033;M5;29/04/2022;11:59:17;292;13111;606;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6034;M5;29/04/2022;11:59:18;292;13112;607;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6035;M5;29/04/2022;11:59:19;292;13113;608;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6036;M5;29/04/2022;11:59:20;292;13114;609;894.5;376;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6037;M5;29/04/2022;11:59:21;292;13115;611;894.5;376;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6038;M5;29/04/2022;11:59:22;292;13116;612;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6039;M5;29/04/2022;11:59:23;292;13117;613;894.5;378;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6040;M5;29/04/2022;11:59:24;292;13118;614;894.5;377;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6041;M5;29/04/2022;11:59:25;292;13119;615;894.5;378;0;0;0;20;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6042;R5;29/04/2022;11:59:08;292;13102;596;894.5;377;0;0;0;0;0;0;0;0;0;25;83;60;1.4888;1.7004;29;4;11;59;2;340;29/04/2022;6;NA;340;NA
6043;End;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6044;M3;29/04/2022;11:59:32;293;13126;610;894.5;379;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;59;2;339;29/04/2022;6;NA;339;NA
6045;M3;29/04/2022;11:59:37;293;13131;600;894.5;377;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;59;2;339;29/04/2022;6;NA;339;NA
6046;M3;29/04/2022;11:59:42;293;13136;581;894.5;378;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;59;2;339;29/04/2022;6;NA;339;NA
6047;M3;29/04/2022;11:59:47;293;13141;563;894.5;378;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;59;2;339;29/04/2022;6;NA;339;NA
6048;M3;29/04/2022;11:59:52;293;13146;558;894.5;380;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;59;2;339;29/04/2022;6;NA;339;NA
6049;M3;29/04/2022;11:59:57;293;13151;583;894.5;380;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;11;59;2;339;29/04/2022;6;NA;339;NA
6050;M3;29/04/2022;12:00:02;293;13156;586;894.5;382;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;12;0;2;339;29/04/2022;6;NA;339;NA
6051;M3;29/04/2022;12:00:07;293;13161;581;894.6;381;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;12;0;2;339;29/04/2022;6;NA;339;NA
