"","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"87","80_49+50_4_27",0.102464849852455,0.963392633945924,4,27,12,12,49,50,0.088396633
"88","81_69+70_4_27",0.00307779560670426,0.0201414565438864,4,27,12,13,69,70,0.088386764
"89","82_62+63_4_27",0.100223825528855,0.913228180223811,4,27,12,15,62,63,0.088386764
"90","83_53+54_4_27",0.0616328183764391,0.922068513126164,4,27,12,17,53,54,0.088386764
"91","84_93+94_4_27",-0.0219799481850297,0.351443048210267,4,27,12,20,93,94,0.088367026
"92","85_105+106_4_27",0.048258018878785,0.845119881384385,4,27,12,22,105,106,0.088367026
"93","86_101+102_4_27",0.266686234223657,0.643584152723595,4,27,12,24,101,102,0.088347288
"94","87_97+98_4_27",0.0762232796621094,0.950022897281505,4,27,12,29,97,98,0.088367026
"95","0_97+98_4_27",-0.151323453082581,0.732080158765538,4,27,12,26,97,98,0.088347288
"96","88_90+91_4_27",0.163477126312871,0.995854882850547,4,27,12,30,90,91,0.088367026
"97","89_85+86_4_27",0.449864403814192,0.998328009174555,4,27,12,34,85,86,0.088357157
"98","0_85+86_4_27",-2.24002018389775,0.283341732932689,4,27,12,35,85,86,0.088347288
"99","90_84_4_27",0.828777247956401,0.932871454380868,4,27,12,37,84,0,0.088357157
"100","91_82_4_27",0.981254153383869,0.998792689209445,4,27,12,39,82,0,0.088357157
"101","92_80_4_27",0.359983049378314,0.950796646052486,4,27,12,40,80,0,0.088357157
"102","93_83_4_27",2.2536044307343,0.993617189445729,4,27,12,42,83,0,0.088357157
"103","94_81_4_27",0.570409607920564,0.950188543705804,4,27,12,44,81,0,0.088357157
"104","95_79_4_27",0.526150888065111,0.997604219823895,4,27,12,46,79,0,0.088357157
"105","96_118_4_27",0.897690731792613,0.903962793838324,4,27,12,48,118,0,0.088386764
"106","97_116_4_27",0.284653442520099,0.840274367895657,4,27,12,50,116,0,0.088386764
"107","98_115_4_27",0.537687434294263,0.99377963077051,4,27,12,52,115,0,0.088386764
"108","99_119_4_27",0.705581184809883,0.959001667790899,4,27,12,54,119,0,0.088386764
"109","100_117_4_27",1.7406948228883,0.998692627954294,4,27,12,56,117,0,0.088386764
"110","101_120_4_27",1.01193119891009,0.997540041215087,4,27,12,58,120,0,0.088396633
"111","102_574+575_4_27",0.615689868842298,0.998904284363976,4,27,13,0,574,575,0.088386764
"112","103_210+571_4_27",0.234705546026291,0.993071544470717,4,27,13,3,210,571,0.088386764
"113","104_568+699_4_27",0.108506704291867,0.945949871109482,4,27,13,5,568,699,0.088396633
"114","105_579+578_4_27",0.096492926833766,0.891788965045002,4,27,13,7,579,578,0.088396633
"115","106_209+564_4_27",0.189474589471926,0.984061277178019,4,27,13,8,209,564,0.088406502
"116","107_201+202_4_27",0.0919825679219398,0.93033065215751,4,27,13,10,201,202,0.088406502
"117","108_586+595_4_27",0.138879950118118,0.976492723862757,4,27,13,13,586,595,0.088455847
"118","109_582+587_4_27",0.138292143388891,0.980490079929867,4,27,13,16,582,587,0.088465716
"119","110_584+592_4_27",0.238845367847414,0.986467325152526,4,27,13,17,584,592,0.088465716
"120","111_583+589_4_27",0.09416210184622,0.931502355652763,4,27,13,19,583,589,0.088465716
"121","112_204+205_4_27",0.113018270073477,0.959935434031809,4,27,13,21,204,205,0.088465716
"122","113_596+800_4_27",0.231814493074362,0.993448341136088,4,27,13,23,596,800,0.088475585
"123","114_132_4_27",0.805890341034897,0.99662838297408,4,27,13,26,132,0,0.088465716
"124","115_130_4_27",1.34066039413578,0.950608249171112,4,27,13,27,130,0,0.088475585
"125","116_128_4_27",1.52205882352949,0.987728977133024,4,27,13,30,128,0,0.088475585
"126","0_128_4_27",-0.0524682768543875,0.652979496076856,4,27,13,31,128,0,0.088475585
"127","117_131_4_27",1.71653848281968,0.9802968079988,4,27,13,32,131,0,0.088475585
"128","118_129_4_27",0.212637636252994,0.989305612736292,4,27,13,34,129,0,0.088475585
"129","119_127_4_27",0.640872533703645,0.998120357407161,4,27,13,36,127,0,0.088485454
"130","120_12_4_27",0.788101024127754,0.999175262401,4,27,14,58,12,0,0.088455847
"131","121_133_4_27",0.820922293583289,0.892317778665092,4,27,15,0,133,0,0.088455847
"132","122_6_4_27",1.02352890123242,0.951108912124412,4,27,15,2,6,0,0.088455847
"133","123_7_4_27",0.907066290414235,0.988754944459568,4,27,15,4,7,0,0.088455847
"134","124_11_4_27",0.992061563385985,0.999546884571288,4,27,15,5,11,0,0.088455847
"135","125_8_4_27",0.636868599201526,0.99871957136504,4,27,15,8,8,0,0.088455847
"136","126_29+30_4_27",0.0966585662211417,0.94712496693734,4,27,15,10,29,30,0.088465716
"137","127_33+34_4_27",0.137360354223431,0.981712221853839,4,27,15,12,33,34,0.088465716
"138","128_13+14_4_27",-0.456199015708223,0.990731940308673,4,27,15,14,13,14,0.088445978
"139","129_25+26_4_27",0.0290190735694817,0.254889182280398,4,27,15,16,25,26,0.088445978
"140","130_21+22_4_27",0.217799727520439,0.988517543652004,4,27,15,19,21,22,0.088455847
"141","131_17+18_4_27",0.20139157859791,0.988556976671257,4,27,15,20,17,18,0.088455847
"142","132_61+65_4_27",0.263740290194931,0.994987159832608,4,27,15,23,61,65,0.088406502
"143","133_57+58_4_27",0.175063291139236,0.987111229346598,4,27,15,25,57,58,0.088406502
"144","134_49+50_4_27",0.0667257370149544,0.873232435185148,4,27,15,27,49,50,0.088396633
"145","135_69+70_4_27",0.0105106143602798,0.110750132978078,4,27,15,30,69,70,0.088396633
"146","136_62+63_4_27",0.212670299727512,0.980878528215874,4,27,15,31,62,63,0.088396633
"147","137_53+54_4_27",0.0474405524361727,0.868278448811343,4,27,15,33,53,54,0.088396633
"148","138_48_4_27",0.469628746594011,0.996408838457746,4,27,15,36,48,0,0.088396633
"149","139_46_4_27",0.730371547109181,0.993600970535768,4,27,15,37,46,0,0.088406502
"150","140_44_4_27",0.29802744425386,0.991966829360327,4,27,15,39,44,0,0.088406502
"151","141_47_4_27",0.971165306949024,0.995710817100292,4,27,15,41,47,0,0.088396633
"152","142_45_4_27",0.363353019478133,0.998536308860408,4,27,15,43,45,0,0.088406502
"153","143_43_4_27",0.497803133514984,0.998304294441312,4,27,15,49,43,0,0.088396633
"154","144_84_4_27",0.830769230769218,0.992887051763783,4,27,15,52,84,0,0.088376895
"155","145_82_4_27",0.91135257013231,0.992267472927357,4,27,15,54,82,0,0.088367026
"156","146_80_4_27",0.248086777950202,0.972715866550314,4,27,15,56,80,0,0.088367026
"157","147_83_4_27",2.10280313351501,0.997003162937733,4,27,15,57,83,0,0.088367026
"158","148_81_4_27",0.321001362397823,0.977571295643709,4,27,15,59,81,0,0.088376895
"159","149_79_4_27",0.5945111613374,0.958297246710084,4,27,16,1,79,0,0.088376895
"160","150_93+94_4_27",0.0698291035507532,0.951308330084225,4,27,16,4,93,94,0.088357157
"161","151_105+106_4_27",0.161154632152587,0.973971926770353,4,27,16,18,105,106,0.088406502
"162","152_90+91_4_27",0.10462891237388,0.916910516915055,4,27,16,20,90,91,0.088396633
"163","153_90+91_4_27",0.183038775609024,0.99057828379787,4,27,16,22,90,91,0.088406502
"164","155_87+98_4_27",0.160287353081297,0.97782115027641,4,27,16,26,87,98,0.088406502
"165","156_86+85_4_27",0.405378065395096,0.997636408032316,4,27,16,28,86,85,0.088396633
"166","157_568+569_4_27",0.350103533626772,0.99590143459578,4,27,16,31,568,569,0.088445978
"167","158_210+571_4_27",0.096733741856461,0.883200859006923,4,27,16,34,210,571,0.088445978
"168","159_574+575_4_27",0.0514395322672889,0.570815074907692,4,27,16,37,574,575,0.088436109
"169","160_579+578_4_27",0.241257677197998,0.991230894702223,4,27,16,39,579,578,0.088436109
"170","161_209+564_4_27",0.0927995721057185,0.946461581857957,4,27,16,41,209,564,0.088436109
"171","162_201+202_4_27",0.0680139971163315,0.908601497964046,4,27,16,43,201,202,0.088436109
"172","163_118_4_27",0.569352818166896,0.907867697580675,4,27,16,46,118,0,0.088436109
"173","164_116_4_27",0.491589664139916,0.990088607775717,4,27,16,48,116,0,0.088436109
"174","165_115_4_27",0.570083318868252,0.96826418260325,4,27,16,49,115,0,0.088436109
"175","166_119_4_27",0.910540793596781,0.999535772913564,4,27,16,51,119,0,0.088436109
"176","167_117_4_27",1.20808144063043,0.998762431470634,4,27,16,53,117,0,0.088445978
"177","168_120_4_27",1.73984429457366,0.999505316647035,4,27,16,55,120,0,0.088445978
"178","169_132_4_27",0.970364441416896,0.998670126127906,4,27,16,58,132,0,0.088485454
"179","170_130_4_27",1.45521610831454,0.999657563504937,4,27,16,59,130,0,0.088485454
"180","171_128_4_27",0.2449249260818,0.945604956813662,4,27,17,1,128,0,0.088485454
"181","172_131_4_27",1.62511427414224,0.99959602445846,4,27,17,3,131,0,0.088485454
"182","173_129_4_27",0.444708673262748,0.998141659535423,4,27,17,5,129,0,0.088485454
"183","174_127_4_27",0.43305947056083,0.991115737510672,4,27,17,7,127,0,0.088485454
"184","175_589+583_4_27",0.136754087193471,0.978964012784324,4,27,17,9,589,583,0.088485454
"185","176_204+205_4_27",0.0454568509194159,0.811351294126338,4,27,17,11,204,205,0.088495323
"186","177_596+800_4_27",0.113556112872139,0.932561373490016,4,27,17,13,596,800,0.088495323
"187","178_586+595_4_27",0.158041553133519,0.981803420305812,4,27,17,15,586,595,0.088495323
"188","179_582+587_4_27",0.0523109979896319,0.714734972531956,4,27,17,17,582,587,0.088495323
"189","180_584+592_4_27",0.0933754204612783,0.96474408915542,4,27,17,18,584,592,0.088495323
