"","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"45","46_360_12_10",0.0285714285714056,0.199999999999959,12,10,13,21,"360",0,0.8674851
"46","47_361_12_10",0.481139983235545,0.88802041921929,12,10,13,24,"361",0,0.8674851
"47","0_361_12_10",-4.92278447714193e-14,0.666666666666666,12,10,13,24,"361",0,0.8674851
"48","48_362_12_10",1.13846153846153,0.902111350188272,12,10,13,25,"362",0,0.8674851
"49","0_363_12_10",-8.50000000000004,0.998847926267281,12,10,13,28,"363",0,0.8674851
"50","49_363_12_10",4.05454545454545,0.987862534763607,12,10,13,28,"363",0,0.8674851
"51","0_364_12_10",-1.10714285714286,0.828448275862069,12,10,13,30,"364",0,0.8674851
"52","50_364_12_10",2.71428571428575,0.978319783197832,12,10,13,30,"364",0,0.8674851
"53","51_365_12_10",-1.55384615384616,0.902898275846499,12,10,13,32,"365",0,0.8674851
"54","52_383_12_10",0.527472527472514,0.802675585284284,12,10,13,41,"383",0,0.8674851
"55","53_382_12_10",0.0285714285714239,0.199999999999972,12,10,13,43,"382",0,0.8674851
"56","54_381_12_10",0.934065934065935,0.948735457100087,12,10,13,46,"381",0,0.8674851
"57","55_380_12_10",1.25000000000003,0.922439759036157,12,10,13,48,"380",0,0.8674851
"58","0_380_12_10",0.428571428571445,0.473684210526315,12,10,13,48,"380",0,0.8674851
"59","56_379_12_10",-0.0131868131868204,0.0012587412587413,12,10,13,49,"379",0,0.8674851
"60","57_378_12_10",0.147252747252737,0.109795768619302,12,10,13,51,"378",0,0.8674851
"61","58_396_12_10",0.802197802197799,0.944958683547893,12,10,13,55,"396",0,0.8664982
"62","59_397_12_10",0.8021978021978,0.834743107769427,12,10,13,58,"397",0,0.8674851
