"","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"59","59_552+553_7_30",1.02779632152588,0.999270707775533,7,30,13,39,552,553,0.87873576
"60","60_556+557_7_30",1.67668937329702,0.999729581613799,7,30,13,41,556,557,0.87873576
"61","61_560+561_7_30",-1.7732489321899,0.952959166658547,7,30,13,43,560,561,0.87873576
"62","62_478+479_7_30",0.161470809465949,0.94439188510243,7,30,15,4,478,479,0.87883445
"63","63_456+457_7_30",1.46514986376022,0.997786441974695,7,30,15,6,456,457,0.87853838
"64","64_461+462_7_30",-0.282169620180423,0.840099569200497,7,30,15,8,461,462,0.878341
"65","65_445+444_7_30",0.203940735825223,0.991221791469333,7,30,15,13,445,444,0.878341
"66","66_449+450_7_30",0.0365885709550265,0.719892012946272,7,30,15,15,449,450,0.878341
"67","67_452+453_7_30",0.0192281559994617,0.613920508987903,7,30,15,18,452,453,0.878341
"68","68_477+476_7_30",0.00030138637733669,0.000214662661919883,7,30,15,22,477,476,0.87853838
"69","69_484+485_7_30",0.0637050633967996,0.915648129527171,7,30,15,25,484,485,0.87843969
"70","77_492+493_7_30",0.0922269973658351,0.980952714262407,7,30,15,50,492,493,0.87824231
"71","70_489+488_7_30",0.0139066757493249,0.157200877863934,7,30,15,28,489,488,0.87843969
"72","71_472+473_7_30",0.0231162744611864,0.853897565488796,7,30,15,30,472,473,0.878341
"73","72_468+469_7_30",0.126006959373725,0.986016257559494,7,30,15,34,468,469,0.87843969
"74","73_464+465_7_30",0.592056322292952,0.98492194469859,7,30,15,36,464,465,0.87843969
"75","74_504+505_7_30",0.0966185435948873,0.957783823462296,7,30,15,40,504,505,0.87843969
"76","75_508+509_7_30",1.10617473515465,0.998524272314644,7,30,15,42,508,509,0.878341
"77","76_514+512_7_30",-0.0425030693665211,0.963618044634391,7,30,15,45,514,512,0.878341
"78","78_496+497_7_30",0.247968799046402,0.986686457718936,7,30,15,53,496,497,0.87814362
"79","79_500+501_7_30",0.234701627486432,0.993890782178897,7,30,15,56,500,501,0.87814362
"80","80_530+531_7_30",0.230881852230165,0.995451189900953,7,30,16,1,530,531,0.87824231
"81","81_528+529_7_30",0.0697981819034022,0.985974527402197,7,30,16,3,528,529,0.87824231
"82","82_537+536_7_30",0.134868204283359,0.97485524547523,7,30,16,7,537,536,0.87863707
"83","83_532+533_7_30",0.119685903465586,0.969224312475796,7,30,16,16,532,533,0.87814362
"84","84_524+525_7_30",0.112568933399722,0.969611309733368,7,30,16,19,524,525,0.87824231
"85","85_520+521_7_30",0.0270521136874885,0.611651510963785,7,30,16,21,520,521,0.87824231
"86","86_516+517_7_30",0.320910721518254,0.995479255435945,7,30,16,24,516,517,0.87824231
"87","87_540+541_7_30",0.194077146143505,0.990853792384267,7,30,16,27,540,541,0.87804493
"88","88_544+545_7_30",0.0160318209397992,0.368938743820995,7,30,16,29,544,545,0.87794624
"89","89_548+549_7_30",0.25429884791069,0.994952177009903,7,30,16,32,548,549,0.87794624
"90","90_552+553_7_30",0.852986102416436,0.99878775028629,7,30,16,34,552,553,0.87794624
"91","91_556+557_7_30",1.67631213699204,0.994915970982948,7,30,16,36,556,557,0.87774886
"92","92_561+560_7_30",-2.22991596920419,0.903014141907467,7,30,16,38,561,560,0.87784755
